id,delta_real,delta_pred,DrZ_real,DrZ_pred,delta_real,delta_pred,DrZ_real,DrZ_pred,delta_real,delta_pred,DrZ_real,DrZ_pred,delta_real,delta_pred,DrZ_real,DrZ_pred,delta_real,delta_pred,DrZ_real,DrZ_pred,delta_real,delta_pred,DrZ_real,DrZ_pred,delta_real,delta_pred,DrZ_real,DrZ_pred,None,None
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23000000417232513,-0.3499999940395355,0.7099999785423279,0.9900000095367432,0.23000000417232513,0.05999999865889549,0.7099999785423279,0.8399999737739563,0.23000000417232513,0.23000000417232513,0.7099999785423279,0.7099999785423279,0.23000000417232513,0.23000000417232513,0.7099999785423279,0.7099999785423279,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07999999821186066,-0.0,0.9399999976158142,0.7799999713897705,-0.07999999821186066,-0.0,0.9399999976158142,0.9399999976158142,-0.07999999821186066,-0.07999999821186066,0.9399999976158142,0.9399999976158142,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.07000000029802322,0.8700000047683716,0.9399999976158142,0.30000001192092896,0.009999999776482582,0.8700000047683716,0.9399999976158142,0.30000001192092896,0.30000001192092896,0.8700000047683716,0.8700000047683716,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11999999731779099,0.0,1.159999966621399,0.9300000071525574,-0.11999999731779099,-0.1899999976158142,1.159999966621399,0.8700000047683716,-0.11999999731779099,-0.11999999731779099,1.159999966621399,1.159999966621399,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,-0.029999999329447746,1.0399999618530273,1.1699999570846558,-0.20999999344348907,0.05999999865889549,1.0399999618530273,0.9700000286102295,-0.20999999344348907,-0.20999999344348907,1.0399999618530273,1.0399999618530273,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.07000000029802322,0.8199999928474426,1.0099999904632568,-0.0,-0.23000000417232513,0.8199999928474426,1.100000023841858,-0.0,-0.0,0.8199999928474426,0.8199999928474426,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999552965164,-0.09000000357627869,0.8199999928474426,0.8999999761581421,0.019999999552965164,-0.05000000074505806,0.8199999928474426,0.5899999737739563,0.019999999552965164,0.019999999552965164,0.8199999928474426,0.8199999928474426,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.009999999776482582,0.8500000238418579,0.7300000190734863,0.05000000074505806,-0.20000000298023224,0.8500000238418579,0.7699999809265137,0.05000000074505806,0.05000000074505806,0.8500000238418579,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14000000059604645,0.05999999865889549,0.8899999856948853,0.8500000238418579,-0.14000000059604645,-0.019999999552965164,0.8899999856948853,0.6499999761581421,-0.14000000059604645,-0.14000000059604645,0.8899999856948853,0.8899999856948853,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099,0.7599999904632568,0.949999988079071,0.10000000149011612,-0.029999999329447746,0.7599999904632568,0.8700000047683716,0.10000000149011612,0.10000000149011612,0.7599999904632568,0.7599999904632568,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999776482582,0.8600000143051147,0.8799999952316284,0.0,0.3499999940395355,0.8600000143051147,0.7200000286102295,0.0,0.0,0.8600000143051147,0.8600000143051147,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05999999865889549,0.05999999865889549,0.8600000143051147,0.8500000238418579,-0.05999999865889549,0.10999999940395355,0.8600000143051147,1.2000000476837158,-0.05999999865889549,-0.05999999865889549,0.8600000143051147,0.8600000143051147,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.05999999865889549,0.800000011920929,0.9200000166893005,0.2199999988079071,-0.09000000357627869,0.800000011920929,0.9700000286102295,0.2199999988079071,0.2199999988079071,0.800000011920929,0.800000011920929,0.2199999988079071,0.2199999988079071,1.0299999713897705,0.5699999928474426,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,-0.029999999329447746,1.0199999809265137,0.8600000143051147,-0.2199999988079071,-0.12999999523162842,1.0199999809265137,0.7099999785423279,-0.2199999988079071,-0.2199999988079071,1.0199999809265137,1.0199999809265137,-0.2199999988079071,-0.2199999988079071,1.0199999809265137,1.0199999809265137,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17000000178813934,0.03999999910593033,0.800000011920929,0.9900000095367432,0.17000000178813934,-0.03999999910593033,0.800000011920929,0.8899999856948853,0.17000000178813934,0.17000000178813934,0.800000011920929,0.800000011920929,0.17000000178813934,0.17000000178813934,0.800000011920929,0.800000011920929,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000357627869,-0.20999999344348907,0.9599999785423279,0.8399999737739563,0.09000000357627869,-0.14000000059604645,0.9599999785423279,0.7599999904632568,0.09000000357627869,0.09000000357627869,0.9599999785423279,0.9599999785423279,0.09000000357627869,0.09000000357627869,0.9599999785423279,0.9599999785423279,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,-0.15000000596046448,1.0499999523162842,0.8199999928474426,-0.10000000149011612,0.009999999776482582,1.0499999523162842,1.0499999523162842,-0.10000000149011612,-0.10000000149011612,1.0499999523162842,1.0499999523162842,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999910593033,-0.07000000029802322,0.9599999785423279,0.9100000262260437,-0.03999999910593033,0.009999999776482582,0.9599999785423279,1.0700000524520874,-0.03999999910593033,-0.03999999910593033,0.9599999785423279,0.9599999785423279,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,-0.14000000059604645,0.9200000166893005,0.8799999952316284,-0.2199999988079071,-0.10999999940395355,0.9200000166893005,0.9700000286102295,-0.2199999988079071,-0.2199999988079071,0.9200000166893005,0.9200000166893005,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599999964237213,-0.11999999731779099,0.699999988079071,0.7799999713897705,0.1599999964237213,0.46000000834465027,0.699999988079071,0.8100000023841858,0.1599999964237213,0.1599999964237213,0.699999988079071,0.699999988079071,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000074505806,-0.07000000029802322,0.8600000143051147,0.5799999833106995,-0.05000000074505806,-0.1899999976158142,0.8600000143051147,1.159999966621399,-0.05000000074505806,-0.05000000074505806,0.8600000143051147,0.8600000143051147,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.14000000059604645,0.8100000023841858,0.7900000214576721,-0.0,-0.15000000596046448,0.8100000023841858,0.6700000166893005,-0.0,-0.0,0.8100000023841858,0.8100000023841858,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999552965164,-0.15000000596046448,0.800000011920929,0.6600000262260437,0.019999999552965164,0.09000000357627869,0.800000011920929,0.6600000262260437,0.019999999552965164,0.019999999552965164,0.800000011920929,0.800000011920929,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000074505806,-0.12999999523162842,0.8199999928474426,0.6600000262260437,-0.05000000074505806,-0.15000000596046448,0.8199999928474426,0.8899999856948853,-0.05000000074505806,-0.05000000074505806,0.8199999928474426,0.8199999928474426,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27000001072883606,-0.10999999940395355,0.7699999809265137,0.6899999976158142,-0.27000001072883606,0.029999999329447746,0.7699999809265137,0.6700000166893005,-0.27000001072883606,-0.27000001072883606,0.7699999809265137,0.7699999809265137,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28999999165534973,-0.1599999964237213,0.5,0.6600000262260437,0.28999999165534973,0.20000000298023224,0.5,0.800000011920929,0.28999999165534973,0.28999999165534973,0.5,0.5,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1599999964237213,-0.1899999976158142,0.7799999713897705,0.33000001311302185,-0.1599999964237213,0.05999999865889549,0.7799999713897705,0.6899999976158142,-0.1599999964237213,-0.1599999964237213,0.7799999713897705,0.7799999713897705,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,-0.019999999552965164,0.6200000047683716,0.5899999737739563,0.11999999731779099,0.14000000059604645,0.6200000047683716,0.8399999737739563,0.11999999731779099,0.11999999731779099,0.6200000047683716,0.6200000047683716,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07000000029802322,-0.10999999940395355,0.75,0.6100000143051147,0.07000000029802322,0.019999999552965164,0.75,0.7699999809265137,0.07000000029802322,0.07000000029802322,0.75,0.75,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07000000029802322,-0.18000000715255737,0.8100000023841858,0.6399999856948853,-0.07000000029802322,0.05000000074505806,0.8100000023841858,0.7699999809265137,-0.07000000029802322,-0.07000000029802322,0.8100000023841858,0.8100000023841858,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3400000035762787,-0.18000000715255737,0.7400000095367432,0.6299999952316284,-0.3400000035762787,0.029999999329447746,0.7400000095367432,0.8600000143051147,-0.3400000035762787,-0.3400000035762787,0.7400000095367432,0.7400000095367432,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4800000190734863,0.15000000596046448,0.4099999964237213,0.7799999713897705,1.4800000190734863,-0.05000000074505806,0.4099999964237213,0.4099999964237213,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999940395355,0.11999999731779099,1.8899999856948853,0.5600000023841858,0.10999999940395355,-0.2800000011920929,1.8899999856948853,0.3499999940395355,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5299999713897705,0.12999999523162842,2.0,2.009999990463257,-0.5299999713897705,-0.23000000417232513,2.0,1.600000023841858,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999865889549,0.11999999731779099,1.4700000286102295,2.130000114440918,0.05999999865889549,-0.25,1.4700000286102295,1.7699999809265137,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800000011920929,0.009999999776482582,1.5299999713897705,1.5800000429153442,0.2800000011920929,-0.0,1.5299999713897705,1.2200000286102295,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38999998569488525,0.09000000357627869,1.7999999523162842,1.5399999618530273,-0.38999998569488525,-0.14000000059604645,1.7999999523162842,1.5199999809265137,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.10000000149011612,1.409999966621399,1.899999976158142,-0.25,-0.10999999940395355,1.409999966621399,1.659999966621399,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.07999999821186066,1.159999966621399,1.5099999904632568,0.15000000596046448,-0.05000000074505806,1.159999966621399,1.2999999523162842,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.029999999329447746,1.309999942779541,1.2300000190734863,-0.4000000059604645,0.05999999865889549,1.309999942779541,1.1100000143051147,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999776482582,0.1899999976158142,0.9100000262260437,1.2799999713897705,-0.009999999776482582,-0.03999999910593033,0.9100000262260437,1.3700000047683716,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100000023841858,-0.05000000074505806,0.8999999761581421,1.100000023841858,0.3100000023841858,-0.17000000178813934,0.8999999761581421,0.8700000047683716,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000000357627869,0.14000000059604645,1.2100000381469727,0.8500000238418579,-0.09000000357627869,-0.2800000011920929,1.2100000381469727,0.7300000190734863,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000074505806,0.029999999329447746,1.1200000047683716,1.350000023841858,-0.05000000074505806,-0.20000000298023224,1.1200000047683716,0.9300000071525574,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17000000178813934,0.07999999821186066,1.059999942779541,1.1399999856948853,0.17000000178813934,-0.1599999964237213,1.059999942779541,0.9200000166893005,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,0.18000000715255737,1.2300000190734863,1.1399999856948853,-0.2199999988079071,-0.10999999940395355,1.2300000190734863,0.9100000262260437,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,-0.15000000596046448,1.0099999904632568,1.1200000047683716,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000000596046448,-0.1599999964237213,1.1299999952316284,0.8600000143051147,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999329447746,-0.2800000011920929,0.9900000095367432,0.9800000190734863,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999776482582,-0.25,1.0199999809265137,0.7099999785423279,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07000000029802322,-0.029999999329447746,1.0,0.7699999809265137,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,-0.12999999523162842,0.9399999976158142,0.9700000286102295,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07000000029802322,-0.15000000596046448,0.9800000190734863,0.800000011920929,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999776482582,-0.23999999463558197,0.9100000262260437,0.8299999833106995,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029999999329447746,-0.15000000596046448,0.8999999761581421,0.6700000166893005,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,-0.15000000596046448,0.8700000047683716,0.75,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4399999976158142,-0.12999999523162842,0.8899999856948853,0.7200000286102295,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999865889549,-0.2199999988079071,0.44999998807907104,0.7599999904632568,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000000357627869,-0.23000000417232513,0.5099999904632568,0.23000000417232513,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,-0.07000000029802322,0.4099999964237213,0.2800000011920929,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,-0.05999999865889549,0.6299999952316284,0.3400000035762787,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
