,delta_SI,mov_avg_SI,SI_f1,Date_Map,HOST_BLAST_MOISTURE_f3,HOT_BLAST_TMP_NS_f3,NAT_GAS _INJECTION_f3,WINDRATE_f3,HIGH_PURITY_OXYGEN_f3,sec,min,hour,day,month,year,COAL_FLOW_f3,Cast_Avg_Mn_f2,Slag_Fe_f2,CNUM,Selec_Top_Gas_CO_f3,Selec_Top_Gas_CO2_f3,Selec_Top_Gas_H2_f3,Selec_Top_Gas_N2_f3,NE_Uptake_f3,SE_Uptake_f3,NW_Uptake_f3,SW_Uptake_f3,Slag_SiO2_f2,Slag_CaO_f2,Slag_MgO_f2,SNORT_VALVE_POSITION_f3,TOP_PRESS_f3,HOT_BLAST_PRESSURE_f3,Taphole_f2,HOT_METAL_TEMP_f3,cokerate_f4
765,-0.1530019017404214,-0.006417759359997999,0.9095232580581396,2021-10-07 20:56:00,5.840532812697842,2165.691912618705,7469.739614172662,196.1768754978417,0.0,0,56,20,7,10,2021,0.0,0.381999999,0.25,3517.0,21.249569233165467,18.614616044820146,3.861095143553957,55.14925938820144,168.3611111618705,193.53966144532373,143.95632616546763,203.18288192014387,34.93999863,35.54999924,9.220000267,98.33429718,19.7814591657554,37.31493279791367,2.0,2736.90219342446,921.0
766,0.061715877604903824,0.0032204766275543474,0.9712391356630434,2021-10-07 00:02:00,5.889060078918605,2167.1463573139536,7731.348050395349,196.20615737209303,0.0,0,2,0,7,10,2021,0.0,0.379000008,0.219999999,3518.0,21.30652557883721,18.929215126976743,3.707450803546512,55.11389327895349,160.9151547988372,196.54252559651164,144.32704158837208,201.17527817093023,37.24000168,35.47000122,9.909999847,98.33429718,19.78490032023256,37.20993674360465,3.0,2725.9873828953487,921.0
767,0.003187691373541801,-0.0018462832397897588,0.9744268270365852,2021-10-08 02:15:00,7.948636867923913,2163.8404753097825,8910.004968195653,196.2654516228261,0.0,0,15,2,8,10,2021,0.0,0.39199999,0.25,3519.0,21.285725759021737,18.373995915597824,4.53151886047826,54.79454751320653,161.1058789027174,203.1289838179348,145.10333469836957,208.38670069347828,38.93999863,36.72000122,10.59000015,98.33429718,19.774929238641302,37.131705867771736,2.0,2715.0225358858697,921.0
768,0.025424660042622782,0.008739922475257478,0.999851487079208,2021-10-08 03:09:00,8.00467874897561,2165.072706457317,8627.409596932926,196.36652045731708,0.0,0,9,3,8,10,2021,0.0,0.361999989,0.230000004,3520.0,21.08748079012195,18.260011340487804,4.5919485645487805,54.98693516945122,156.72134479207318,182.9742889378049,145.7850016817073,190.6955932170732,38.77000046,36.09999847,10.13000011,98.33429718,19.772526599329268,37.06225156036586,3.0,2696.0923094085365,921.0
769,5.924998031581197e-05,0.006956241699210786,0.9999107370595238,2021-10-08 06:45:00,7.98714040470297,2163.46989419802,8592.188561564357,196.1711400237624,0.0,0,45,6,8,10,2021,0.0,0.384000003,0.170000002,3522.0,21.13412102831683,18.54806484207921,4.4980425375643565,54.83566416217822,170.642325119802,192.9605259871287,145.72033409009902,212.079507690099,39.11000061,36.02999878,10.28999996,98.33429718,19.78575827663366,37.4914435180198,2.0,2687.97876,921.0
770,-0.3891194445986542,-0.03684056996906456,0.6107912924608696,2021-10-08 07:24:00,8.096595814738096,2165.016491494048,8418.290278440476,196.23492999404763,0.0,0,24,7,8,10,2021,0.0,0.384000003,0.170000002,3523.0,21.15009882,18.530985921369048,4.500723248136905,54.89023109059524,165.7823543535714,187.0767688392857,145.62813096011905,200.83003007202385,39.11000061,36.02999878,10.28999996,98.33429718,19.75915066428572,37.65223680220238,3.0,2716.747708214286,921.0
771,0.4827677804345849,-0.0048968391011138925,1.0935590728954545,2021-10-08 11:10:00,8.057563724304348,2163.765502617391,7745.176204478261,196.16807727391304,0.0,0,10,11,8,10,2021,0.0,0.338,0.270000011,3524.0,21.332439724173916,18.72598961904348,4.213444668321739,54.73284737408695,166.21335817913044,195.47053694782608,145.5086940895652,208.84018247739127,35.38999939,34.83000183,8.989999771,98.33429718,19.77215875573913,37.23307239765218,2.0,2741.996582,921.0
772,-0.11942913772596309,-0.010789922366546013,0.9741299351694914,2021-10-08 15:50:00,6.005121217363636,2164.7932862,8250.141633681818,196.3601555790909,0.0,0,50,15,8,10,2021,0.0,0.384000003,0.189999998,3526.0,21.34462999427273,18.787316105545457,4.076757874454546,54.673566497636365,163.52659686454544,195.18487421818185,144.4691201709091,203.8905131290909,36.25,35.45999908,9.390000343,98.33429718,19.76745304181818,37.51908081145454,2.0,2742.032509327273,921.0
773,-0.04250327679615806,-0.03515152325185585,0.9316266583733334,2021-10-08 17:35:00,6.906584812231638,2163.2480775141244,8411.963322915253,196.0826002502825,0.0,0,35,17,8,10,2021,0.0,0.374000013,0.200000003,3527.0,21.050733486271184,18.475172452655368,4.284009325338984,55.14599115333333,168.83147234293784,205.46594135875708,144.46283768248588,222.19432435310736,34.52999878,35.11999893,8.890000343,98.33429718,19.76398548457627,37.39080601435028,3.0,2704.580875689265,921.0
774,0.02436730122060604,-0.010653120020462158,0.9559939595939394,2021-10-08 20:00:00,7.07541132,2165.5907888133333,8047.623834146666,196.38134687066668,0.0,0,0,20,8,10,2021,0.0,0.368999988,0.4499999880000001,3528.0,21.5908677644,18.205284397733333,4.2411118018266665,54.84285044426667,162.9441572053333,212.01752302666668,151.085799296,216.7940515426667,36.40999985,34.72000122,9.18999958,98.33429718,19.768439145733332,37.5853693248,2.0,2688.64382128,921.0
