,SI_f1,Date_Map,HOST_BLAST_MOISTURE_f3,HOT_BLAST_TMP_NS_f3,NAT_GAS _INJECTION_f3,WINDRATE_f3,HIGH_PURITY_OXYGEN_f3,COAL_FLOW_f3,cokerate_f4,Cast_Avg_Mn_f2,Slag_Fe_f2,date_f1,CNUM,LNUM_f1,Selec_Top_Gas_CO_f3,Selec_Top_Gas_CO2_f3,Selec_Top_Gas_H2_f3,Selec_Top_Gas_N2_f3,NE_Uptake_f3,SE_Uptake_f3,NW_Uptake_f3,SW_Uptake_f3,Slag_SiO2_f2,Slag_CaO_f2,Slag_MgO_f2,SNORT_VALVE_POSITION_f3,TOP_PRESS_f3,HOT_BLAST_PRESSURE_f3,Taphole_f2,HOT_METAL_TEMP_f3
1017,0.5339374983125,2021-11-05 21:35:00,5.016392745256945,2094.8321471666663,5549.320659756944,185.9985218326389,2.399281093513889,0.0,936.0,0.338999987,0.219999999,44505.0,3825.0,176.32638888888889,22.73261546298611,19.26751516486111,3.0177495004583332,54.178340579722224,202.12304214375,224.7466200298611,206.63810291527776,241.64546688263889,41.13999939,35.93000031,9.970000267,98.33429718,18.34695248277778,39.74077533055556,1.0,2697.3704904305555
1018,0.6241320730377359,2021-11-05 23:20:00,4.87295169064151,2167.0467836037737,6080.197735811321,185.4415270981132,2.398170838773585,0.0,936.0,0.381999999,0.25,44505.0,3826.0,152.49056603773585,22.843923799245285,19.12109917811321,3.0635405602830192,53.925097046603774,184.68161911698112,207.7545460188679,198.5484502471698,229.18162576603774,40.36000061,36.75999832,10.02999973,98.33429718,18.331175683584906,39.50996909358491,2.0,2726.981445
1019,0.5619319849183674,2021-11-06 01:11:00,3.9931858709727894,2162.961402829932,6663.597459319728,185.627360114966,2.401754805802721,0.0,936.0,0.363000005,0.200000003,44506.0,3827.0,166.6530612244898,22.379667323265306,19.007039845714285,3.177855728,54.4038653377551,181.97698752653062,208.46234872517007,196.33266167414968,239.82885892653061,41.15000153,36.66999817,9.93999958,98.33429718,18.361710082517007,39.79349058707483,1.0,2711.8349127551023
1020,0.8940512951410255,2021-11-06 04:45:00,4.118713183576923,2162.832384102564,6625.182633974358,185.65370578076923,2.4000747411025642,0.0,936.0,0.398000002,0.270000011,44506.0,3829.0,173.47435897435898,21.843675217435898,19.541891594871792,3.2651801069743587,54.61268017205128,200.48595743076925,211.73575326666665,211.18690333846155,251.1254278230769,41.93999863,36.38999939,10.05000019,98.33429718,18.37414558025641,41.28290322474359,1.0,2748.6848409230765
1021,1.057000041,2021-11-06 05:58:00,4.809774470392857,2171.9798070714287,4712.056378495,185.1132992357143,2.40110545725,0.0,936.0,0.388999999,0.289999992,44506.0,3830.0,194.0,21.907236191785717,19.381495082500003,3.4420077593571428,54.4472201575,244.0226076535714,272.00921568214284,262.1522423678571,337.2423156821429,41.68999863,36.68999863,10.10999966,92.16568783499999,17.1031425115,42.340788455,2.0,2750.968994
1022,0.930000007,2021-11-06 10:33:00,4.561481951813559,2165.850701186441,6273.672977720508,160.05250550338982,0.0,0.0,1037.0,0.360000014,0.170000002,44506.0,3835.0,184.0,20.373118059491524,17.110795789491526,3.914144865118644,57.61284133779661,213.1560716220339,232.83521131864407,208.4966384576271,222.30556804745763,39.58000183,37.27000046,10.35000038,86.42010438355932,14.801879542542373,35.51171445644068,2.0,2719.016113
1023,0.6847692074700855,2021-11-06 11:40:00,4.103295712461539,2163.1643842564104,6620.507473965812,160.10063167264957,0.0,0.0,1037.0,0.368000001,0.310000002,44506.0,3836.0,147.2905982905983,20.604640176324786,18.162545078717947,3.589772042863248,56.70478593034188,182.72015494615385,208.09897925897437,194.0809792786325,218.51751830598292,41.18999863,36.24000167999999,9.920000076,97.65614502863248,14.884750610940172,34.18444811760684,1.0,2698.916971017094
1024,0.9021084399036144,2021-11-06 12:49:00,4.069936558313253,2167.0138589759035,6619.5187958674705,160.3779246,0.0,0.0,1037.0,0.377999991,0.180000007,44506.0,3837.0,148.06024096385542,20.651743325301208,18.355713465301204,3.537229786301205,56.57373840313253,195.2105638313253,233.14670860722893,213.8897113638554,248.29042866746985,40.99000168,38.02999878,10.65999985,98.33429718,14.849356272048192,33.546539030240965,2.0,2655.683673855422
1025,1.031000018,2021-11-07 04:50:00,7.859131447928571,2100.0891425,4022.4448495714287,184.96763396428574,0.0,0.0,935.0,0.409999996,0.50999999,44507.0,3846.0,142.0,21.905609446071427,18.03930687357143,2.9428525897857143,56.05434461428571,286.93940291071425,294.7477240678572,316.45714382142853,322.12483523928574,40.40999985,36.15999985,10.02000046,98.33429718,18.343154462857143,36.30082544142857,1.0,2764.9770509999994
1026,1.406999946,2021-11-07 05:32:00,7.966870753047619,2099.1885761666667,4002.0767105,185.81425382142857,0.0,0.0,935.0,0.456,0.230000004,44507.0,3847.0,121.0,21.771071083571428,18.13462874452381,2.9021280047857143,56.278307198571426,287.9264205238095,294.8578169,302.72910137619044,319.66252318333335,39.77000046,36.72000122,10.39999962,98.33429718,18.350114971904762,36.302652870952386,2.0,2764.977051
1027,1.4986914927978723,2021-11-07 08:52:00,9.188162922946809,2099.8969454148933,3499.40388943617,185.87902461276593,0.0,0.0,935.0,0.476999998,0.889999986,44507.0,3849.0,181.40425531914894,22.097258098404257,18.422418676170214,2.854332160670213,55.73672624351064,280.57723547446807,301.90264905531916,296.2055599170213,313.766813756383,35.54999924,37.34999847,10.06000042,98.33429718,18.35359800744681,37.51405324085106,2.0,2764.977051
1028,1.0944615021623931,2021-11-07 13:20:00,12.078056425897437,1999.9163579487179,3500.6811724188037,185.69407827863247,0.0,0.0,935.0,0.455000013,0.379999995,44507.0,3851.0,184.73504273504273,21.784645793076923,18.191825225299148,3.262800428880342,55.614057993504275,285.3015941974359,303.00427835470083,329.45694126752136,331.62948877606834,39.79000092,37.24000167999999,10.44999981,98.33429718,18.37353775094017,36.42136104632479,2.0,2803.6036467435897
1029,0.9739069650232558,2021-11-07 14:45:00,14.005764842906977,1999.3253195930233,3498.3586805348837,185.80579167906976,0.0,0.0,930.5813953488372,0.42899999,0.289999992,44507.0,3852.0,176.32558139534885,22.01148442151163,17.966429627093024,3.6579500215465113,55.18862122813954,262.85479375581394,289.60867645,291.2073317081395,305.5746610476744,39.63000107,36.40999985,10.22999954,98.33429718,18.36369351406977,36.1698293027907,1.0,2776.9828891744187
1030,1.0684838629548388,2021-11-07 16:12:00,13.997700894129034,1999.7484833806452,3808.5613374838713,185.711176316129,0.0,0.0,930.0,0.409999996,0.140000001,44507.0,3853.0,145.30322580645162,21.49883801716129,18.58488662670968,3.686214537670968,55.23717080412903,263.0212203303226,285.8602338380645,284.04747732129033,302.76409698258067,39.59999847,37.41999817,10.71000004,98.33429718,18.370146374064518,36.67498051593549,2.0,2729.932368729032
1031,0.9013980638058252,2021-11-07 18:21:00,13.987776777184465,1999.9328691747573,3860.9000167961167,185.7262910893204,0.0,0.0,930.0,0.449000001,0.300000012,44507.0,3854.0,145.36893203883494,21.74907283184466,18.185598799126215,3.8606000774951457,55.13377965640776,299.74141003689317,322.0013046184466,329.8078719300971,340.46953876407764,41.20000076,36.59000015,10.289999960000001,98.33429718,18.37633030592233,37.00339070262136,1.0,2736.6077399417477
